;Unnamed: 0;date;news;label
982;982;4/28/2022;Elon Musk loses bid to end Tesla tweets oversight deal The ruling comes just days after the world's richest person struck a deal to buy Twitter for $44bn.;-1
983;983;4/27/2022;Tesla shares slide could put Musk's Twitter takeover at risk The fall in Tesla's shares highlights the issues Elon Musk faces as he tries to run five companies.;-1
984;984;1/27/2022;"Tesla expects 50% growth despite supply chain woes Elon Musk said 2021 was ""a breakthrough year for Tesla, and for electric vehicles in general"".";1
985;985;4/29/2022;Scooter recall hits India's 'Tesla of two-wheelers' How a product recall is disrupting one start-up's plans to dominate the electric scooter market.;-1
986;986;1/10/2022;Tesla adds chill and assertive self-driving modes An update to Tesla cars adds a mode to follow other cars more closely and to slow rather than stop.;1
987;987;4/4/2022;Tesla delivers record number of cars despite challenges The electric carmaker delivered more than 310,000 vehicles in the first three months of this year.;1
988;988;12/15/2021;Tesla Model 3: Paris' largest taxi firm suspends cars after fatal crash One person died and 20 were hurt after a cabbie lost control of their Tesla Model 3 last weekend.;-1
989;989;12/1/2021;Elon Musk jokes about whistleblowers with new Tesla product In recent months, Tesla has faced lawsuits over alleged sexual harassment and racist abuse.;-1
990;990;3/22/2022;Tesla: Elon Musk opens delayed 'gigafactory' in Berlin The more than €5bn (£4bn) factory is the biggest investment in a German car plant in recent history.;1
991;991;11/17/2021;"Tesla: JP Morgan sues for $162m after Musk tweets Bank accuses Tesla of ""flagrantly"" breaching a deal after tweets in 2018 sparked share volatility.";1
992;992;3/22/2022;World Business Report: Tesla's first European factory opens in Germany Elon Musk and Chancellor Olaf Scholz were both on hand for the opening ceremony.;1
994;994;3/23/2022;Business Matters: Musk opens Tesla factory in Germany The electric car salesman was in Brandenburg as the first vehicles rolled off the line.;1
995;995;11/7/2021;Twitter poll calls on Elon Musk to sell 10% stake in Tesla The Tesla boss had promised to honour the outcome of the poll, whichever way it went.;-1
996;996;11/9/2021;Business Matters: Tesla shares fall after Elon Musk Twitter poll Musk's poll asked whether he should sell 10 per cent of his Tesla stock;-1
997;997;10/25/2021;Tesla withdraws self-driving beta over software issues Elon Musk says Tesla is rolling back its latest self-driving car software after a series of issues.;-1
998;998;10/26/2021;Business Matters: Tesla is now worth more than $1 trillion Tesla surpassed a market value of $1 trillion, making it the fifth such company to do so.;1
999;999;2/10/2022;"Tesla sued over alleged racial discrimination The electric carmaker says a lawsuit by a California regulator, claiming harassment, is ""misguided"".";-1
1000;1000;2/2/2022;Tesla recalls cars that may roll past stop signs The firm will disable a feature in its self-driving software that lets them slow down but not stop.;1
1001;1001;8/16/2021;Tesla Autopilot: US opens official investigation into self-driving tech The investigation covers all Tesla cars since 2014, focusing on crashes with emergency vehicles.;-1
1002;1002;8/16/2021;Ardingly College: Six children and parent hit by Tesla An eight-year-old boy is flown to hospital after several children are hit by a Tesla at a school.;-1
1003;1003;1/27/2022;Musk: Robots to be bigger business than Tesla cars In an earnings call, Elon Musk talks up his plans to build humanoid robots - but what's involved?;0
1004;1004;7/26/2021;Nikola Tesla: Sparks fly over plans to honour inventor with coin Both Croatia and Serbia claim Nikola Tesla, pioneer of alternating current electricity, as their hero.;0
1005;1005;1/14/2022;Tesla starts accepting once-joke cryptocurrency Dogecoin Elon Musk's plans send the value of the cryptocurrency soaring.;1
1006;1006;1/4/2022;Elon Musk: Tesla criticised after opening Xinjiang showroom The world's most valuable car maker opened the new showroom in the city of Urumqi on New Year's Eve.;1
1007;1007;12/30/2021;Tesla to recall 475,000 cars in the US The number of cars being recalled is nearly equivalent to the firm's global deliveries last year.;1
1008;1008;12/24/2021;Tesla disables gaming while driving feature It follows an inquiry into Passenger Play, which allowed games to be played while a car was moving.;-1
1009;1009;12/22/2021;US safety body to probe Tesla on in-car gameplay It follows a complaint from an owner who discovered he could play games while driving.;-1
1010;1010;5/13/2021;Tesla will no longer accept Bitcoin over climate concerns, says Musk The initial decision made by Tesla in March to accept Bitcoin caused an outcry from environmentalists.;1
1011;1011;5/13/2021;World Business Report: Tesla will no longer sell cars for Bitcoin Tesla founder Elon Musk says the car maker will no longer accept Bitcoin for purchases;-1
1012;1012;5/13/2021;World Business Report: Tesla will no longer accept Bitcoin for cars Tesla founder Elon Musk says the car maker will no longer accept Bitcoin for purchases;-1
1014;1014;12/7/2021;US watchdog probes Tesla over solar-panel safety Fire risks were not properly disclosed by the company, a whistleblower alleges.;1
1015;1015;11/17/2011;Witness History: Nikola Tesla He was one of the great pioneers of electrical power.;0
1016;1016;2/23/2021;Bitcoin: Elon Musk loses world's richest title as Tesla falters The Tesla chief's wealth has taken a hit as investors sour on Bitcoin and the electric carmaker.;-1
1017;1017;2/25/2021;Chinese £3,200 budget electric car takes on Tesla The mini electric vehicle being made by China's biggest carmaker is now outselling Tesla two to one.;1
1018;1018;11/20/2021;Tesla drivers left unable to start their cars after outage The carmaker's CEO Elon Musk acknowledged the app used to gain entry into the car had malfunctioned.;-1
1019;1019;11/24/2021;Lorry driver fined after shed load destroys Tesla in Norfolk The £50,000 car was written off when a load of slabs fell from a lorry on a bend in the road.;0
1020;1020;11/19/2021;Tesla worker files suit over 'nightmarish' harassment The employee says she was subject to 'nightmarish' conditions, including vulgar comments and touching.;-1
1021;1021;11/26/2021;Destroyed Tesla's owner criticises HGV driver fine over shed load The car's owner says he and his wife could have been killed when a lorry shed its load of slabs.;-1
1022;1022;2/2/2021;Tesla recalls vehicles over failing touchscreens The National Highway Traffic Safety Administration sent Tesla a letter requesting the recall in January.;-1
1023;1023;2/8/2021;Elon Musk's Tesla buys $1.5bn of Bitcoin causing currency to spike The cryptocurrency surges 17% as Tesla also said it could start accepting Bitcoin as payment.;1
1024;1024;11/11/2021;Elon Musk: Tesla boss sells $5bn of shares after Twitter poll Part of the share sale was based on a pre-arranged trading plan set up in September.;1
1025;1025;11/2/2021;Elon Musk says Tesla has not signed deal with Hertz Hertz says it is receiving Teslas despite Elon Musk saying no contract had been signed on a deal.;-1
1026;1026;11/2/2021;Tesla opens its chargers to other electric cars A pilot scheme in the Netherlands is intended to pave the way for large-scale global expansion.;1
1027;1027;11/8/2021;World Business Report: Tesla shares fall after Elon Musk Twitter poll Musk asked Twitter users if he should sell 10% of his shares - they said yes;-1
1028;1028;11/8/2021;Tesla share price falls after Elon Musk's Twitter poll The drop comes after Twitter users vote in favour of the carmaker's boss selling 10% of his stake.;-1
1029;1029;10/25/2021;Tesla surpasses $1 trillion valuation after Hertz order The electric carmaker becomes the fifth such company to reach the milestone after its shares rise 12%.;1
1030;1030;10/21/2021;Elon Musk's Tesla reports record sales and profits The electric car maker recorded its highest quarterly profit of $1.6bn and sold more than 240,000 cars.;1
